idx,SV01,SV02,SV03,SV04,SV05,SV06,SV07,SV08,SV09,SV10,SV11,SV12,SV13,SV14,SV15,SV16,SV17,SV18,SV19,SV20,SV21,SV22,SV23,Cropland,Longitude,Orchards,SoilCover,grasses,id,l1,l2,label,other,pcrop,scrop,shrubs,trees,water
95,0.562823743,0.562823743,0.56744381,0.573096871,0.460824892,0.460824892,0.441835022,0.450024508,0.499165396,0.526526458,0.583770037,0.628646088,0.628646088,0.607457892,0.551035731,0.534143045,0.516454324,0.48092658,0.48092658,0.48092658,0.43690624,0.368556732,0.335334234,83,10.51270994,10,5,0,94,cropland,Rainfed,Rainfed-SC-wheat-MS,1,Wheat,,0,1,0
96,0.307988151,0.332320242,0.356620681,0.39670597,0.481252136,0.481252136,0.479070479,0.390586866,0.299791704,0.289551538,0.289551538,0.29681942,0.309323549,0.317072651,0.315314545,0.302802714,0.288556853,0.312910483,0.312910483,0.331428525,0.430905643,0.542828753,0.605908543,78,10.53898828,15,5,0.5,95,cropland,irrigated,Irrigated-grape orchards / Barren-VLS,1,Grape Orchard,Barren,0,0.5,0
97,0.707256905,0.707256905,0.679789454,0.622831825,0.596267401,0.596267401,0.552831688,0.417874804,0.285706465,0.229296573,0.208566911,0.206722793,0.207307876,0.207267472,0.205506379,0.193065624,0.186175226,0.186175226,0.186175226,0.210593767,0.23312043,0.26353214,0.28533628,90,10.57087585,,,1,96,cropland,Rainfed,Rainfed-SC-oats-VLS,2,Oats,,5,2,0
98,0.278228805,0.277535765,0.277535765,0.281214669,0.281214669,0.280333242,0.268435932,0.248625403,0.21917495,0.204859271,0.205061925,0.208019238,0.207699272,0.208222047,0.200319134,0.200319134,0.20148769,0.21286122,0.252903107,0.30148086,0.315825739,0.310184732,0.308539237,0,10.51965461,,,0,97,Non-cropland,,Waste lands/rangelands,0,,,100,0,0
99,0.282108888,0.248041863,0.215867392,0.211283877,0.211283877,0.207311864,0.208946071,0.205886944,0.190026828,0.180805076,0.170884248,0.167614216,0.167614216,0.167614216,0.168151896,0.169575888,0.169575888,0.167704681,0.176270186,0.176270186,0.183454123,0.19293196,0.198424946,10,10.49128002,50,36,0,98,cropland,Rainfed,Rainfed-olive orachards /Barren-VLS,4,Olive Orchard,Barren,,0,0
1006,0.173857013,0.173235797,0.17204896,0.170683501,0.167272964,0.167360352,0.174671128,0.174671128,0.175618112,0.172054532,0.167439355,0.167056621,0.167028621,0.167290039,0.167290039,0.177731963,0.183808439,0.189221216,0.195761291,0.210006192,0.214088829,0.214088829,0.212747051,0,10.26111111,,,0,105,Non-cropland,,Fallows/Barrenland,0,,,100,0,0
1005,0.27250074,0.278004761,0.279556993,0.282405112,0.298399684,0.344652489,0.342147763,0.342147763,0.308175602,0.276529246,0.272545091,0.270251854,0.268235744,0.268054926,0.260956299,0.259318471,0.264830826,0.277035095,0.307834004,0.307834004,0.307834004,0.291146168,0.260138132,100,10.28807057,,,0,104,cropland,irrigated,Irrigated-SC-wheat-LS,0,Wheat,,0,0,0
1003,0.404139442,0.376691428,0.310392409,0.286505096,0.286505096,0.287369217,0.290702466,0.298389954,0.265752661,0.246667984,0.244034427,0.243019565,0.240971602,0.239570913,0.2620383,0.306727454,0.337803109,0.337803109,0.400298291,0.394648759,0.389035706,0.34980939,0.304192239,,10.32387483,50,48,0,102,cropland,Rainfed,Rainfed-olive orachards / Barren-VLS,2,Olive Orchard,Barren,,0,0
1004,0.248469592,0.24482964,0.239993581,0.238292906,0.234849638,0.234103639,0.234015983,0.233909617,0.229536195,0.222924394,0.220289127,0.217334932,0.214292911,0.21938605,0.227570576,0.244159473,0.26574247,0.276821285,0.276821285,0.276319669,0.268209583,0.265285861,0.264127845,,10.31123943,55,45,0,103,cropland,Rainfed,Rainfed-olive orachards / Barren-VLS,0,Olive Orchard,Barren,,0,0
1002,0.139542096,0.139754385,0.13968767,0.148128972,0.168802959,0.169275547,0.169651918,0.153287541,0.129461278,0.119638509,0.114256361,0.115695863,0.115695863,0.123029222,0.127987899,0.131807946,0.133001632,0.144866745,0.154796372,0.154796372,0.154796372,0.146389279,0.141150812,98,10.35855495,,,0,101,cropland,Rainfed,Rainfed-SC-wheat-MS,1.5,Wheat,,0,0.5,0
1001,0.132212237,0.127566416,0.152324355,0.1609219,0.163530961,0.163675481,0.160034472,0.14353128,0.133034884,0.132061514,0.134657047,0.151426147,0.151426147,0.159573169,0.160780419,0.166474601,0.179232711,0.219717882,0.288986784,0.287082382,0.283149981,0.280783987,0.231990057,99,10.38416667,,,0,100,cropland,Rainfed,Rainfed-fallows/openlands,1,Openlands,,0,0,0
100,0.24701428,0.220479711,0.218638129,0.218273843,0.217933458,0.225594455,0.231834273,0.239635122,0.240031885,0.240680146,0.240720465,0.240633697,0.237906948,0.237906948,0.244896207,0.269858708,0.274692804,0.274692804,0.279649045,0.264013908,0.250385313,0.236375639,0.223806055,,10.39153045,48,40,0,99,cropland,Rainfed,Rainfed-olive orachards / Barren-VLS,2,Olive Orchard,Barren,10,0,0
1018,0.242527193,0.241280015,0.239225888,0.244036829,0.254689702,0.257964276,0.257964276,0.257964276,0.239827403,0.226119944,0.216849859,0.215730585,0.217174168,0.217457655,0.221359671,0.227452746,0.240258468,0.258392104,0.285275837,0.308231596,0.316847093,0.313332394,0.308733348,,10.06222222,50,45,0,117,cropland,irrigated,Irrigated-GW-olive plantations / Barren - VLS,5,Olive Orchard,Barren,,0,0
1017,0.243223761,0.249263498,0.269112713,0.281923298,0.306255682,0.337787237,0.336810624,0.336810624,0.29728999,0.259971005,0.259087651,0.281022144,0.281022144,0.284196571,0.298690345,0.326310354,0.351081429,0.384698296,0.45332709,0.45332709,0.45332709,0.415344868,0.314235734,,10.05472222,53,44,0,116,cropland,irrigated,Irrigated-GW-olive plantations / Barren-VLS,3,Olive Orchard,Barren,,0,0
1016,0.268917524,0.287192997,0.36905316,0.490591929,0.540568382,0.541107037,0.542411967,0.457812748,0.327658351,0.253572962,0.230068899,0.215518809,0.210157527,0.208599721,0.209537012,0.217198563,0.229786013,0.227242102,0.223743543,0.217478827,0.184736921,0.140263885,0.112335561,100,10.06861111,,,0,115,cropland,irrigated,Irrigated-SW-wheat-LS,0,Wheat,,0,0,0
1015,0.145289337,0.14470257,0.141981781,0.143365229,0.148292756,0.163014337,0.175669089,0.175669089,0.175669089,0.159444899,0.147039828,0.147039828,0.147039828,0.149447472,0.159157198,0.160988363,0.161756921,0.162364341,0.163841176,0.166475734,0.170374735,0.175082435,0.170511472,96,10.02837403,,,0.5,114,cropland,irrigated,Irrigated-GW-watermelon-LS,2.5,Watermelon,,0,1,0
1014,0.103552881,0.098749092,0.131539687,0.206877767,0.352029252,0.5090054,0.507510198,0.502564846,0.490593445,0.404525018,0.302352207,0.207510971,0.172133972,0.159353172,0.150669683,0.151149862,0.151963002,0.256663883,0.514487518,0.730887326,0.806940639,0.806892842,0.76661465,95,10.04533389,,,0.5,113,cropland,irrigated,Irrigated-fodder-MS,1,Fodder,,2,1.5,0
1008,0.20365191,0.183278113,0.18271975,0.181931609,0.181931609,0.181931609,0.168823159,0.148996101,0.135282634,0.130458531,0.130756873,0.130507184,0.130981687,0.131232188,0.135670388,0.152577564,0.174253964,0.193282084,0.217883961,0.239215952,0.248979317,0.253877491,0.254860636,0,10.16365541,,,0,107,Non-cropland,,Wetlands/waterbodies,0,,,0,0,100
1007,0.189851062,0.189218248,0.189127702,0.191534881,0.204298395,0.204298395,0.211868724,0.202391776,0.180721576,0.168033853,0.14917868,0.14917868,0.151473708,0.165787221,0.186048057,0.188626951,0.188626951,0.186628599,0.186628599,0.186628599,0.193739664,0.244470596,0.267966153,,10.22318197,55,44,0,106,cropland,Rainfed,Rainfed-olive orachards / Barren-VLS,1,Olive Orchard,Barren,,0,0
1126,0.209463842,0.184604543,0.184604543,0.179473585,0.177752055,0.178459561,0.179167068,0.171124436,0.160612459,0.157545506,0.161524539,0.163661347,0.163661347,0.163661347,0.15839344,0.161389227,0.168362737,0.178258295,0.188563202,0.188563202,0.188563202,0.182808992,0.179315498,0,10.18857145,,,100,225,Non-cropland,,Grassland (Halophyte),0,,,0,0,0
1009,0.218832515,0.205544981,0.200735214,0.19942326,0.198890924,0.185275439,0.167338663,0.155487489,0.145610216,0.140032575,0.13801729,0.141625771,0.141985641,0.144876842,0.149308889,0.150861842,0.151723493,0.151990111,0.177546422,0.230532943,0.260179027,0.261117731,0.260558367,80,10.14357267,,,0,108,Non-cropland,,Wetlands/waterbodies,0,,,0,0,20
1013,0.32706757,0.347808811,0.423420868,0.462497568,0.462497568,0.461838111,0.408606806,0.287489074,0.216054994,0.208400966,0.211983782,0.212722357,0.212722357,0.213124759,0.219287342,0.23462461,0.259092207,0.300432346,0.340671386,0.377614326,0.373952409,0.361922545,0.362171796,10,9.993773023,50,38,0,112,cropland,Rainfed,Rainfed-olive orachards-VLS,2,Olive Orchard,Barren,,0,0
1012,0.202018438,0.269683592,0.448689289,0.586639391,0.649316925,0.651141703,0.651141703,0.492932011,0.300996499,0.22317138,0.207100416,0.192102045,0.185990893,0.186019536,0.185548662,0.182090338,0.179497485,0.197932949,0.198145747,0.206062782,0.215989307,0.184466035,0.161677193,78,9.989691893,10,8,0.5,111,cropland,irrigated,Irrigated-SW-barley/wheat-LS,3,Barley,,,0.5,0
1173,0.132394852,0.13234509,0.131872258,0.131908424,0.131908424,0.132899289,0.120940961,0.113268689,0.110351279,0.109663442,0.10924783,0.110369228,0.110751475,0.114515933,0.116938222,0.116938222,0.119474514,0.119474514,0.129081756,0.149557724,0.160319603,0.161382087,0.161382087,0,9.938803148,,,100,272,cropland,irrigated,Irrigated wheat -LS,0,Wheat,,0,0,0
1172,0.550865033,0.654802888,0.753202188,0.761705822,0.762228966,0.764233292,0.643276514,0.41471611,0.243040664,0.1970302,0.175118681,0.140684544,0.127993168,0.128980407,0.129070892,0.14223438,0.15551703,0.15551703,0.156105205,0.13653092,0.120721185,0.128363733,0.130951925,53,10.03008382,25,20,0,271,cropland,irrigated,Irrigated-Tomato-SC-MS,2,Tomato,,0,0,0
1011,0.550865033,0.654802888,0.753202188,0.761705822,0.762228966,0.764233292,0.643276514,0.41471611,0.243040664,0.1970302,0.175118681,0.140684544,0.127993168,0.128980407,0.129070892,0.14223438,0.15551703,0.15551703,0.156105205,0.13653092,0.120721185,0.128363733,0.130951925,40,10.03016421,30,25,0,110,cropland,irrigated,Irrigated-SW-barley/wheat-LS,5,Barley,,,0,0
1010,0.409234597,0.429469901,0.438401236,0.439659722,0.440926578,0.421076596,0.375389548,0.302224475,0.30005966,0.305921328,0.307475804,0.397223431,0.483006176,0.521300117,0.531225002,0.547747381,0.547747381,0.537982378,0.515764861,0.484671578,0.390846524,0.238678555,0.178604682,99,10.05916673,,,0,109,cropland,irrigated,Irrigated-SW-wheat-LS,1,Wheat,,0,0,0
1171,0.281093336,0.443535115,0.61747216,0.726321526,0.726726066,0.727539897,0.716607249,0.531362864,0.338342644,0.240563658,0.196833505,0.174768409,0.172039606,0.1711906,0.168669834,0.166680856,0.164975515,0.16675777,0.166615318,0.166615318,0.138503934,0.116505196,0.107586311,95,10.05582155,,,0,270,cropland,irrigated,Irrigated-Barley-SC-MS,5,Barley,,0,0,0
1127,0.602613415,0.61741553,0.714521945,0.714521945,0.716626423,0.658181245,0.448438737,0.223297121,0.148183277,0.149710087,0.149710087,0.17487931,0.207806702,0.25007917,0.289311296,0.309975508,0.310848085,0.307868862,0.307868862,0.297849128,0.256021725,0.1812346,0.145893381,100,10.07578293,,,0,226,cropland,irrigated,Irrigated-Wheat-SC-LS,0,Wheat,,0,0,0
1170,0.204863785,0.308925924,0.381420214,0.441550552,0.546982785,0.548694808,0.549126893,0.459512375,0.300267774,0.220794199,0.185524037,0.164570614,0.160915535,0.160437119,0.160149073,0.15937442,0.180555092,0.207390321,0.206052011,0.204561207,0.178444356,0.138376337,0.123475824,90,9.989020946,,,0,269,cropland,irrigated,Irrigated-Olive Orchards/Wheat-SC-SS,9,Olive Orchard,Wheat,0,1,0
1169,0.150715776,0.156941386,0.161785058,0.173026298,0.173026298,0.177303715,0.16771187,0.155774423,0.153594814,0.150421447,0.150421447,0.150421447,0.146999725,0.154688729,0.16725111,0.17784794,0.196322686,0.208909044,0.208909044,0.208805807,0.194616652,0.174970567,0.167302161,81,9.983399136,10,8,0,268,cropland,irrigated,Irrigated- Olive Orchards/Wheat- SC-MS,0.5,Olive Orchard,Wheat,0,0.5,0
1130,0.293171986,0.336570366,0.413665819,0.455809056,0.544452233,0.656662166,0.656662166,0.656662166,0.441321674,0.312560741,0.275524783,0.255101342,0.256158898,0.256158898,0.256158898,0.259040347,0.26324785,0.293724528,0.349616363,0.367156156,0.384472266,0.322886594,0.288495883,80,10.03890771,15,5,0,229,cropland,irrigated,Irrigated-Barley/orchards (Olive)-DC-SS,0,Barley,Olive Orchard,0,0,0
1129,0.152849107,0.20199397,0.326399428,0.526085687,0.722478962,0.734542966,0.734542966,0.733678927,0.478897193,0.294990901,0.222910206,0.197713087,0.191493188,0.177454197,0.159082989,0.154524733,0.161532822,0.192426805,0.233570301,0.286359977,0.436175016,0.504468194,0.506797196,90,10.03747906,4,2,0.5,228,cropland,irrigated,Irrigated-Wheat/orchards (Olive)-DC-MS,2.5,Wheat,Olive Orchard,0,1,0
1128,0.198098837,0.219664007,0.208150621,0.208150621,0.197707454,0.19228756,0.241611273,0.331608095,0.428121827,0.472378928,0.46590317,0.464054048,0.337240883,0.248193724,0.236744201,0.221310319,0.202227549,0.164226209,0.101487489,0.104563141,0.114811956,0.199000907,0.267192089,97,10.04217324,,,0.5,227,cropland,irrigated,Irrigated-Wheat-SC-LS,1,Wheat,,1,0.5,0
1131,0.26977988,0.292674089,0.336438849,0.399412771,0.511877641,0.589274317,0.588998659,0.587519009,0.438424452,0.354438481,0.322381036,0.30615533,0.309381713,0.303937222,0.297654947,0.299216407,0.298574073,0.307507294,0.337150681,0.391509847,0.506913699,0.563971522,0.588844515,58,10.06040441,30,10,0.5,230,cropland,irrigated,Irrigated-orchards (Olive)/Wheat-DC-SS,1,Olive Orchard,Wheat,0,0.5,0
1125,0.398226649,0.384611715,0.380354951,0.375209753,0.370838299,0.353259515,0.314208155,0.260898598,0.203177999,0.170693943,0.159507306,0.157018121,0.159146069,0.158697066,0.159108946,0.161021337,0.167424253,0.173330976,0.182503546,0.196118211,0.194694952,0.189367086,0.185457918,99,10.29656461,,,0,224,cropland,Rainfed,Rainfed-Wheat-SC-SS,0.5,Wheat,,0,0.5,0
1124,0.138505568,0.139771775,0.158891518,0.167569139,0.179056629,0.179867737,0.179867737,0.179103006,0.158729936,0.14800758,0.146831935,0.150492718,0.154710365,0.155708457,0.159237333,0.157922153,0.162008734,0.166095314,0.174585532,0.174585532,0.174585532,0.1588567,0.136616929,100,10.35796435,,,0,223,cropland,Rainfed,Rainfed-Wheat-SC-MS,0,Wheat,,0,0,0
1123,0.327270217,0.319182292,0.310527302,0.30134613,0.275051899,0.253863232,0.254792557,0.255336836,0.257862284,0.263398954,0.264505749,0.264505749,0.264556199,0.266268566,0.26339332,0.26434628,0.276449009,0.296409476,0.322607088,0.333391041,0.335158672,0.339445993,0.336255035,,10.53249876,50,40,0,222,cropland,Rainfed,Rainfed-orchards (olive)/Barren-SC-LS,1,Olive Orchard,Barren,9,0,0
1122,0.288241476,0.273757501,0.262338361,0.255855697,0.241157709,0.218946993,0.203067922,0.194605348,0.18658744,0.181959819,0.181414852,0.182637413,0.182637413,0.187083647,0.191580824,0.193235881,0.195310095,0.198354984,0.202144841,0.205226378,0.205226378,0.196740897,0.185786086,,10.6142022,60,40,0,221,cropland,Rainfed,Rainfed-orchards (olive)/Barren-SC-LS,0,Olive Orchard,Barren,0,0,0
1136,0.211523227,0.197911981,0.196621133,0.196445134,0.20360497,0.205592535,0.205592535,0.207959887,0.200620131,0.193118162,0.186037043,0.179532382,0.176353325,0.176353325,0.176353325,0.179975007,0.184525656,0.188102634,0.188102634,0.185910722,0.180570934,0.177620701,0.176183832,,10.0323279,50,45,0,235,cropland,Rainfed,Rainfed-orchards (Amendier)/Barren-SC-LS,5,Amendier Orchard,Barren,0,0,0
1137,0.210110712,0.213462472,0.213462472,0.213462472,0.212429935,0.199415234,0.190082578,0.190082578,0.190384997,0.190252569,0.191741954,0.193051757,0.191195685,0.189313586,0.189210864,0.188874471,0.191254826,0.196457275,0.201270462,0.206358442,0.20700048,0.210659907,0.214591155,,9.991622319,55,45,0,236,cropland,Rainfed,Rainfed-orchards (olive)/Barren-SC-LS,0,Olive Orchard,Barren,0,0,0
1135,0.331466306,0.32920719,0.328945938,0.327392484,0.333775549,0.348307592,0.348358458,0.349558805,0.35704729,0.309071177,0.26704726,0.257116094,0.252307459,0.25037907,0.250204051,0.260044951,0.289061387,0.299172492,0.308972662,0.324551118,0.306373404,0.300620588,0.319933409,,10.03601402,50,40,0,234,cropland,irrigated,Irrigated-orchards (Olive)/Barren/potatos-DC-SS,10,Olive Orchard,Barren,0,0,0
1133,0.287963229,0.280126331,0.273494494,0.273127432,0.269053546,0.271917437,0.281136867,0.297414952,0.322991797,0.33124416,0.341451179,0.329867539,0.326911174,0.327772983,0.329037652,0.369048282,0.425950405,0.428929701,0.432005576,0.398695283,0.360842303,0.302932249,0.259178053,,10.02825846,55,40,0,232,cropland,irrigated,Irrigated-orchards (Olive/Amendier)/Barren-DC-SS,5,Olive Orchard,Barren,0,0,0
1134,0.209871193,0.209086543,0.208346919,0.206506194,0.204255812,0.200221062,0.193617138,0.187397728,0.184345075,0.183145461,0.180423353,0.179402144,0.179391953,0.177646759,0.179315743,0.185713793,0.194559577,0.201660543,0.20322808,0.20322808,0.203085914,0.196998837,0.194256283,,10.04050044,55,40,0,233,cropland,Rainfed,Rainfed-orchards (Olive)-SC-LS,5,Amendier Orchard,Barren,0,0,0
1132,0.280137296,0.263554741,0.24855946,0.237099127,0.2287507,0.224227931,0.218988153,0.214080014,0.216099157,0.21068996,0.208899349,0.196234403,0.196234403,0.196990883,0.212541209,0.25132132,0.297243446,0.297243446,0.297243446,0.264108981,0.242513945,0.221551372,0.203628567,,10.04761691,60,40,0,231,cropland,irrigated,Irrigated-orchards (Olive)-SC-LS,0,Olive Orchard,Barren,0,0,0
1150,0.339226872,0.322815044,0.302606011,0.28145332,0.2785464,0.276808041,0.281536224,0.289663313,0.30284549,0.330139874,0.345752636,0.345752636,0.348058771,0.343431862,0.331897868,0.33714877,0.341954672,0.351488663,0.356100173,0.357854627,0.362448273,0.369618361,0.367687002,10,9.506720185,50,38,0,249,cropland,irrigated,Irrigated-orchards (Olive)/vegtebales (pototes)-DC-SS,2,Olive Orchard,Vegetables,0,0,0
1149,0.355270073,0.325173097,0.263170188,0.219481781,0.188681567,0.161418607,0.162904354,0.162904354,0.172601609,0.184567726,0.184357836,0.160716198,0.162881974,0.167953126,0.194272224,0.194729566,0.192502457,0.186730421,0.150081509,0.146379139,0.146379139,0.15139032,0.182349755,15,9.475659804,45,40,0,248,cropland,irrigated,Irrigated-orchards (Olive)/Barren-SC-LS,0,Olive Orchard,Barren,0,0,0
1152,0.409842961,0.412378298,0.440397203,0.440397203,0.440397203,0.414170237,0.363749135,0.306303075,0.292328487,0.300201276,0.304447724,0.310411882,0.311482093,0.312918421,0.327719079,0.378847559,0.458396675,0.509234424,0.539152674,0.558824016,0.566464484,0.572210422,0.571903495,,9.480367528,55,40,0,251,cropland,irrigated,Irrigated-orchards (Olive)/Barley - DC-SS,0,Olive Orchard,Barley,0,5,0
1151,0.277163506,0.265248702,0.264937569,0.264593735,0.270159265,0.270159265,0.270159265,0.267721573,0.266626969,0.2626965,0.258561701,0.256182941,0.249915494,0.249915494,0.249136904,0.256132712,0.266895731,0.273990607,0.273990607,0.273990607,0.271848696,0.263502818,0.259279409,,9.488723588,55,40,0,250,cropland,irrigated,Irrigated-orchards (Olive)/Vetebles(Potato)-SC-LS,0,Olive Orchard,Vegetables,0,5,0
1154,0.270596478,0.258395873,0.258395873,0.258395873,0.258395873,0.256918054,0.249563695,0.230023426,0.210259355,0.211684916,0.212734344,0.209289024,0.20669381,0.201848299,0.195715819,0.199189026,0.216427054,0.241176447,0.268675387,0.268675387,0.268675387,0.207531943,0.142519743,,9.348675191,55,40,0,253,Non-cropland,,Shrubland(Cactus),0,,,5,0,0
1153,0.266000286,0.255910123,0.250497919,0.248478058,0.248478058,0.247290505,0.241252196,0.227680441,0.215660774,0.20813557,0.204495315,0.201115373,0.195121449,0.194722027,0.194722027,0.198667937,0.21310527,0.229764493,0.237381623,0.241281068,0.246673766,0.251632066,0.250376985,0,9.333870413,,,0,252,Non-cropland,,Shrub land (rosmarinus/other vegetation,0,,,100,0,0
1147,0.240911263,0.245194903,0.248310992,0.250760152,0.259075224,0.259850827,0.26002267,0.256186132,0.23660835,0.226572873,0.222817349,0.222817349,0.222817349,0.221965128,0.222715733,0.226569174,0.233231487,0.246977488,0.250287775,0.250287775,0.246653075,0.239559881,0.231059437,60,9.376016656,15,10,0,246,Non-cropland,,Shrub land (cactus inerme) - MS,0,,,15,0,0
1148,0.202840552,0.201944218,0.215631523,0.218614793,0.222242914,0.222242914,0.222242914,0.202390683,0.184542999,0.177753215,0.171678739,0.167460113,0.166454992,0.167262825,0.168486822,0.169218023,0.171862688,0.171862688,0.173471545,0.173232675,0.170095833,0.167034911,0.155434805,0,9.408786259,,,100,247,Non-cropland,,Grassland (esparto)-LS,0,,,0,0,0
1143,0.221486438,0.230809988,0.250105543,0.265112536,0.266677838,0.266369678,0.266369678,0.244387056,0.237898063,0.236149401,0.239263962,0.242169693,0.236632026,0.231290236,0.231176304,0.233467784,0.233809178,0.234743427,0.240390352,0.23491663,0.226512014,0.212950665,0.196991537,15,9.412590854,45,35,0,242,cropland,irrigated,Irrigated-orchards (Olive)/Barren-SC-LS,5,Olive Orchard,Barren,0,0,0
1142,0.18559514,0.192928996,0.195760079,0.19639882,0.201282063,0.201264925,0.201264925,0.197219146,0.191403126,0.18582213,0.17576828,0.167736025,0.161866258,0.161131427,0.161131427,0.162178727,0.166972555,0.173278873,0.176672353,0.181317397,0.18667879,0.188158818,0.188158818,10,9.425803372,,,90,241,Non-cropland,,Grassland-LS,0,Grassland,,0,0,0
1141,0.327593984,0.38281035,0.454111106,0.507966455,0.529722523,0.535166785,0.535166785,0.430462708,0.303075232,0.214613199,0.178524743,0.172152166,0.171957845,0.172237025,0.172149756,0.168264896,0.168409338,0.176166076,0.176166076,0.176166076,0.16209441,0.15127532,0.149631485,76,9.447803728,15,5,0,240,cropland,irrigated,Irrigated-Wheat-SC-SS,4,Sc,,0,0,0
1144,0.306312152,0.34939309,0.424300373,0.560018488,0.687386096,0.687386096,0.684806666,0.664911665,0.453989219,0.301331746,0.238462461,0.208837927,0.19098544,0.177859773,0.18510498,0.175939818,0.191996636,0.218035643,0.218035643,0.254019068,0.343207656,0.403650608,0.435016222,70,9.372401321,20,10,0,243,cropland,irrigated,Irrigated-orchards (Olive)/vegtebales-DC-SS,0,Olive Orchard,Vegetables,0,0,0
1146,0.364003585,0.367211988,0.367211988,0.352447638,0.328982829,0.322718991,0.322718991,0.335979078,0.387173789,0.453852438,0.46511326,0.495354042,0.437640329,0.406150031,0.391168603,0.368084125,0.349061041,0.354212624,0.393081517,0.442060856,0.458937615,0.460622886,0.460622886,,9.36682127,55,40,0,245,cropland,irrigated,Irrigated-orchards (Olive)/vegtebales (Garlic)-DC-SS,5,Olive Orchard,Vegetables,0,0,0
1145,0.119878932,0.117988389,0.119818627,0.12634976,0.141147644,0.155922142,0.159349971,0.159349971,0.159349971,0.142174382,0.132801675,0.132349076,0.131726398,0.131726398,0.131561218,0.131420563,0.127379606,0.124347288,0.127504929,0.126453,0.125928283,0.092886394,0.053466553,,9.365157037,50,44,0,244,cropland,irrigated,Irrigated-orchards (Olive)/Barren-SC-MS,2,Olive Orchard,Barren,4,0,0
1140,0.160007712,0.151008743,0.149785823,0.149785823,0.150419986,0.153920364,0.156918779,0.156918779,0.151024965,0.1398222,0.134094373,0.13384533,0.133451358,0.13657981,0.144927868,0.146703348,0.146703348,0.146703348,0.148859066,0.147647285,0.14656741,0.142498142,0.139508749,0,9.604289035,,,100,239,Non-cropland,,Grassland (Halophyte),0,,,0,0,0
1139,0.31522146,0.279706001,0.278157066,0.278157066,0.292877272,0.292877272,0.292877272,0.285924699,0.227975457,0.203107678,0.194181875,0.189561066,0.188207488,0.186046587,0.183164968,0.18098606,0.18098606,0.19329592,0.201948004,0.206104973,0.207973811,0.187046209,0.181540863,,9.735436915,55,45,0,238,cropland,Rainfed,Rainfed-orchards (olive)/Barren-SC-LS,,Olive Orchard,Barren,0,0,0
1138,0.242142364,0.224382551,0.208904669,0.204496309,0.204331029,0.203565362,0.199169587,0.190969411,0.185639969,0.184293049,0.181789064,0.178897298,0.177683849,0.176898122,0.176827702,0.176827702,0.179806645,0.186300985,0.194987943,0.201100167,0.202251253,0.202244377,0.202244377,,9.83369844,50,45,0,237,cropland,irrigated,Irrigated-orchards (Olive)/Barren-SC-LS,5,Olive Orchard,Barren,0,0,0
1103,0.153773378,0.153675954,0.153675954,0.155560923,0.158490582,0.161327946,0.160498788,0.160145782,0.158717008,0.156397193,0.157340161,0.157072263,0.152409635,0.146091988,0.14008872,0.13568597,0.13568597,0.135978833,0.14582878,0.14582878,0.14582878,0.144685819,0.139899257,,9.875867075,60,40,0,202,cropland,Rainfed,Rainfed-orchards (olive)/Barren-SC-LS,0,Olive Orchard,Barren,0,0,0
1102,0.191088853,0.19156453,0.184568022,0.180563036,0.17894269,0.177695984,0.172660084,0.169868777,0.166139798,0.166529134,0.167890639,0.16808359,0.166969906,0.165080274,0.162334711,0.161632161,0.161632161,0.163881688,0.172615037,0.172615037,0.172615037,0.162152916,0.151446668,,9.6883244,50,40,0,201,cropland,Rainfed,Rainfed-orchards (olive)/Barren-SC-LS,2,Olive Orchard,Barren,8,0,0
1099,0.21514944,0.2112087,0.20724812,0.202182155,0.197768256,0.197613498,0.193470287,0.19052784,0.188207107,0.183638403,0.175175852,0.16997549,0.165553826,0.159742894,0.159742894,0.159742894,0.171896126,0.188539366,0.196980152,0.200635857,0.202230484,0.205207402,0.207924539,,9.369168909,50,45,0,198,cropland,Rainfed,Rainfed-orchards (olive)/Barren-SC-LS,2,Olive Orchard,Barren,3,0,0
1101,0.194624333,0.196537348,0.200709861,0.201465448,0.213734173,0.232167852,0.250469197,0.26074876,0.268525848,0.272578068,0.283645968,0.299400629,0.295202825,0.295202825,0.297329147,0.298028239,0.295911997,0.295565009,0.298215612,0.267625873,0.232491296,0.214341985,0.207754586,,9.538625707,60,38,0,200,cropland,irrigated,Irrigated-orchards (Amendier)/Barren-SC-MS,1,Sc,,1,0,0
1100,0.200733156,0.198289186,0.18812957,0.18812957,0.187740861,0.190661657,0.191050673,0.191469548,0.186121715,0.17862177,0.171564771,0.169131379,0.1691393,0.1691393,0.169307934,0.169634517,0.172689882,0.178959238,0.186385143,0.189341493,0.192029962,0.193515106,0.19335183,,9.488002438,57,40,0,199,cropland,Rainfed,Rainfed-orchards (olive)/Barren-SC-LS,0.5,Olive Orchard,Barren,2,0.5,0
1104,0.17130364,0.169934071,0.169037244,0.169037244,0.168947605,0.167754248,0.167225883,0.167157592,0.166989998,0.167147396,0.167022588,0.167697078,0.166043541,0.162896765,0.162896765,0.162896765,0.16347356,0.170603478,0.179896879,0.187081419,0.192509735,0.195809677,0.198080747,,9.964666454,60,40,0,203,cropland,Rainfed,Rainfed-orchards (olive)/Barren-SC-LS,0,Olive Orchard,Barren,0,0,0
